%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603439978621816261,504,1603439978608075805,,116.801856995,87.243850708,-0.560375750065,369.467926025,246.455780029,86.1854171753
1603439978658166065,505,1603439978644227195,,116.249504089,87.018081665,-0.647171735764,370.460784912,247.078598022,86.3800354004
1603439978689168459,506,1603439978676148873,,117.145614624,85.3684387207,-0.690311431885,371.009735107,248.669692993,86.2657012939
1603439978721832228,507,1603439978708399306,,115.501525879,85.431388855,-0.725538372993,371.584259033,249.069396973,86.3573455811
1603439978757756486,508,1603439978744078400,,114.769538879,86.0521774292,-0.7836804986,371.461608887,250.182723999,86.4642028809
1603439978791181889,509,1603439978776194410,,114.861358643,85.629737854,-0.828766465187,372.799621582,250.798461914,86.3463668823
1603439978828255732,510,1603439978808251176,,114.640182495,85.6502838135,-0.825348138809,372.431274414,250.952697754,86.2233123779
1603439978857385242,511,1603439978844221222,,114.41229248,86.5971450806,-0.915840744972,374.065917969,250.797790527,86.2667388916
1603439978890977674,512,1603439978876917886,,110.772903442,87.6406860352,-1.0677138567,376.095367432,252.044692993,86.3579483032
1603439978919640895,513,1603439978903207564,,111.522987366,89.4305114746,-1.09220981598,375.965759277,252.00982666,86.6062316895
1603439978953238640,514,1603439978939492921,,113.267990112,87.1581573486,-1.28273189068,377.870910645,253.371658325,86.5976638794
1603439978986061825,515,1603439978971890286,,112.991851807,89.5733642578,-1.40088069439,380.626983643,253.098846436,86.853187561
1603439979022058995,516,1603439979007503037,,115.896232605,89.6161575317,-1.46977341175,381.556243896,253.469558716,87.277961731
1603439979054420124,517,1603439979039532780,,113.842880249,88.2044143677,-1.5435577631,382.395477295,251.529541016,87.555267334
1603439979085984473,518,1603439979071264710,,112.752059937,87.4172439575,1.5072003603,383.763153076,252.422332764,87.6917724609
1603439979121396759,519,1603439979107569664,,117.765258789,88.5434646606,1.38319337368,383.271270752,250.501708984,87.9831390381
1603439979153192934,520,1603439979139550905,,115.473182678,90.7139892578,1.21115505695,385.164733887,251.998031616,88.4895172119
1603439979190104225,521,1603439979176564428,,123.437934875,100.348388672,1.32749605179,386.483337402,247.486587524,89.8646392822
1603439979225844657,522,1603439979212208067,,123.675384521,93.3653869629,1.13202083111,385.470336914,249.65687561,90.4371109009
1603439979258980962,523,1603439979244853442,,122.091560364,90.5734558105,1.04449892044,386.262969971,250.983093262,90.551399231
1603439979291309311,524,1603439979276478201,,119.824783325,91.9769287109,0.935654222965,386.993652344,251.606445312,91.0332794189
1603439979326949343,525,1603439979312398201,,127.502288818,91.1696777344,0.955093204975,386.551177979,249.140609741,91.1929092407
1603439979357550412,526,1603439979344492877,,126.820472717,90.9603652954,0.717187941074,389.309082031,250.289108276,91.327331543
1603439979390630032,527,1603439979376592682,,133.308364868,93.7859039307,0.705621063709,389.892913818,246.771774292,91.8854827881
1603439979426751184,528,1603439979412313505,,132.380218506,95.107131958,0.681259512901,390.683929443,246.425491333,92.6544723511
1603439979458096246,529,1603439979444284575,,131.133895874,92.3309860229,0.509015440941,390.899688721,247.044570923,93.0332183838
1603439979491185326,530,1603439979476282956,,134.12322998,98.1181488037,0.504041433334,391.02545166,244.040222168,93.7736358643
1603439979525493071,531,1603439979512378613,,138.035736084,105.37462616,0.29022449255,394.921691895,241.351135254,94.276260376
1603439979557866189,532,1603439979544273239,,135.511428833,97.2757644653,0.451747357845,392.220001221,243.091934204,94.6672973633
